19,"[(0, 11), (1, 6), (1, 9), (1, 11), (2, 6), (3, 6), (4, 5), (4, 6), (7, 9), (8, 9), (10, 11)]","[(2, 3), (4, 5), (6, 7), (9, 10), (1, 3), (9, 11), (8, 11), (1, 5), (1, 7), (1, 11), (0, 11)]",0.19999999480000014
17,"[(0, 2), (0, 9), (1, 2), (3, 5), (3, 7), (3, 9), (4, 5), (6, 7), (8, 9)]","[(0, 1), (2, 3), (4, 5), (6, 7), (4, 7), (4, 8), (2, 8), (2, 9), (0, 9)]",0.24999999468750006
12,"[(0, 8), (1, 6), (1, 8), (2, 6), (3, 6), (4, 5), (4, 6), (7, 8)]","[(7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",0.14285713765306143
14,"[(0, 2), (0, 8), (1, 2), (3, 5), (3, 6), (3, 8), (4, 5), (7, 8)]","[(1, 2), (3, 4), (5, 6), (7, 8), (3, 6), (3, 8), (1, 8), (0, 8)]",0.42857142295918377
15,"[(0, 8), (1, 6), (1, 8), (2, 6), (3, 4), (3, 6), (5, 6), (7, 8)]","[(7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",0.14285713765306143
10,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 4), (3, 5), (6, 7)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7)]",0.0
13,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 5), (4, 5), (6, 7)]","[(3, 4), (6, 7), (5, 7), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
18,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 5), (4, 5), (6, 7)]","[(2, 3), (4, 5), (6, 7), (1, 3), (1, 5), (1, 7), (0, 7)]",0.4999999941666667
11,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (3, 4), (2, 4), (0, 4), (0, 5)]",0.0
16,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(3, 4), (2, 4), (1, 4), (0, 4)]",0.33333332722222225
28,"[(0, 8), (1, 2), (1, 6), (1, 8), (3, 4), (3, 6), (5, 6), (7, 8)]","[(0, 1), (3, 4), (5, 6), (7, 8), (2, 4), (5, 8), (2, 8), (0, 8)]",0.28571428030612256
29,"[(0, 8), (1, 4), (1, 6), (1, 8), (2, 4), (3, 4), (5, 6), (7, 8)]","[(7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",0.14285713765306143
20,"[(0, 5), (0, 7), (1, 3), (1, 5), (2, 3), (4, 5), (6, 7)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7)]",0.16666666138888903
23,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 5), (4, 5), (6, 7)]","[(2, 3), (5, 6), (1, 3), (5, 7), (0, 3), (4, 7), (0, 7)]",0.0
27,"[(0, 2), (0, 7), (1, 2), (3, 5), (3, 7), (4, 5), (6, 7)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7)]",0.16666666138888903
25,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(2, 3), (5, 6), (1, 3), (4, 6), (1, 6), (0, 6)]",0.19999999460000012
22,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (2, 3), (2, 4), (0, 4), (0, 5)]",0.2499999943750001
24,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (3, 4), (2, 4), (2, 5), (0, 5)]",0.0
21,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(1, 2), (0, 2), (0, 3), (0, 4)]",0.33333332722222225
26,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(0, 1), (2, 3), (0, 3), (0, 4)]",0.0
31,"[(0, 8), (1, 6), (1, 8), (2, 6), (3, 6), (4, 6), (5, 6), (7, 8)]","[(0, 1), (3, 4), (6, 7), (0, 2), (5, 7), (3, 7), (3, 8), (0, 8)]",0.0
35,"[(0, 8), (1, 6), (1, 8), (2, 6), (3, 6), (4, 5), (4, 6), (7, 8)]","[(6, 7), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (1, 8), (0, 8)]",0.14285713765306143
30,"[(0, 1), (0, 2), (0, 7), (3, 5), (3, 7), (4, 5), (6, 7)]","[(0, 1), (2, 3), (5, 6), (0, 3), (0, 4), (0, 6), (0, 7)]",0.16666666138888903
33,"[(0, 2), (0, 7), (1, 2), (3, 5), (3, 7), (4, 5), (6, 7)]","[(0, 1), (2, 3), (4, 5), (6, 7), (0, 3), (0, 5), (0, 7)]",0.16666666138888903
38,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 4), (3, 5), (6, 7)]","[(0, 1), (3, 4), (5, 6), (0, 2), (3, 6), (0, 6), (0, 7)]",0.16666666138888903
39,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 4), (3, 5), (6, 7)]","[(0, 1), (2, 3), (4, 5), (6, 7), (4, 7), (2, 7), (0, 7)]",0.0
32,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6)]",0.0
34,"[(0, 6), (1, 4), (1, 6), (2, 3), (2, 4), (5, 6)]","[(0, 1), (2, 3), (4, 5), (2, 5), (0, 5), (0, 6)]",0.19999999460000012
36,"[(0, 6), (1, 4), (1, 6), (2, 3), (2, 4), (5, 6)]","[(0, 1), (2, 3), (4, 5), (4, 6), (0, 3), (0, 6)]",0.19999999460000012
37,"[(0, 6), (1, 3), (1, 4), (1, 6), (2, 3), (5, 6)]","[(0, 1), (2, 3), (4, 5), (4, 6), (0, 3), (0, 6)]",0.19999999460000012
40,"[(0, 8), (1, 6), (1, 8), (2, 6), (3, 4), (3, 6), (5, 6), (7, 8)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8)]",0.0
43,"[(0, 6), (0, 8), (1, 2), (1, 3), (1, 6), (4, 6), (5, 6), (7, 8)]","[(7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",0.0
48,"[(0, 8), (1, 2), (1, 6), (1, 8), (3, 6), (4, 5), (4, 6), (7, 8)]","[(7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",0.14285713765306143
41,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 4), (3, 5), (6, 7)]","[(1, 2), (4, 5), (1, 3), (1, 5), (1, 6), (0, 6), (0, 7)]",0.16666666138888903
42,"[(0, 2), (0, 7), (1, 2), (3, 5), (3, 7), (4, 5), (6, 7)]","[(0, 1), (3, 4), (6, 7), (5, 7), (3, 7), (2, 7), (0, 7)]",0.16666666138888903
47,"[(0, 7), (1, 5), (1, 7), (2, 3), (2, 5), (4, 5), (6, 7)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7)]",0.0
46,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(4, 5), (4, 6), (3, 6), (2, 6), (1, 6), (0, 6)]",0.19999999460000012
49,"[(0, 6), (1, 2), (1, 4), (1, 6), (3, 4), (5, 6)]","[(1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (0, 6)]",0.5999999938
44,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(1, 2), (3, 4), (1, 4), (0, 4)]",0.6666666594444445
45,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(0, 1), (0, 2), (0, 3), (0, 4)]",0.0
50,"[(0, 2), (0, 8), (1, 2), (3, 6), (3, 8), (4, 6), (5, 6), (7, 8)]","[(6, 7), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",0.14285713765306143
52,"[(0, 2), (0, 8), (1, 2), (3, 6), (3, 8), (4, 6), (5, 6), (7, 8)]","[(7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",0.14285713765306143
54,"[(0, 6), (0, 8), (1, 2), (1, 3), (1, 6), (4, 6), (5, 6), (7, 8)]","[(0, 1), (3, 4), (6, 7), (2, 4), (6, 8), (5, 8), (2, 8), (0, 8)]",0.0
53,"[(0, 1), (0, 2), (0, 7), (3, 5), (3, 7), (4, 5), (6, 7)]","[(2, 3), (5, 6), (5, 7), (4, 7), (2, 7), (1, 7), (0, 7)]",0.0
58,"[(0, 7), (1, 5), (1, 7), (2, 4), (2, 5), (3, 4), (6, 7)]","[(2, 3), (5, 6), (1, 3), (5, 7), (4, 7), (1, 7), (0, 7)]",0.16666666138888903
51,"[(0, 1), (0, 2), (0, 6), (3, 4), (3, 6), (5, 6)]","[(1, 2), (3, 4), (5, 6), (1, 4), (1, 6), (0, 6)]",0.19999999460000012
55,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(2, 3), (4, 5), (2, 5), (2, 6), (1, 6), (0, 6)]",0.19999999460000012
56,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(5, 6), (4, 6), (3, 6), (2, 6), (1, 6), (0, 6)]",0.19999999460000012
57,"[(0, 6), (1, 4), (1, 6), (2, 3), (2, 4), (5, 6)]","[(5, 6), (4, 6), (3, 6), (2, 6), (1, 6), (0, 6)]",0.19999999460000012
59,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (4, 5), (3, 5), (2, 5), (0, 5)]",0.0
69,"[(0, 10), (1, 3), (1, 8), (1, 10), (2, 3), (4, 8), (5, 8), (6, 7), (6, 8), (9, 10)]","[(0, 1), (3, 4), (5, 6), (7, 8), (9, 10), (0, 2), (0, 4), (0, 6), (0, 8), (0, 10)]",0.0
64,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 4), (3, 5), (6, 7)]","[(6, 7), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
68,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 5), (4, 5), (6, 7)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7)]",0.0
60,"[(0, 1), (0, 6), (2, 4), (2, 6), (3, 4), (5, 6)]","[(1, 2), (1, 3), (1, 4), (0, 4), (0, 5), (0, 6)]",0.0
62,"[(0, 1), (0, 6), (2, 4), (2, 6), (3, 4), (5, 6)]","[(1, 2), (4, 5), (4, 6), (3, 6), (1, 6), (0, 6)]",0.0
63,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(1, 2), (4, 5), (1, 3), (1, 5), (0, 5), (0, 6)]",0.0
65,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(3, 4), (3, 5), (2, 5), (2, 6), (1, 6), (0, 6)]",0.39999999420000004
66,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(0, 1), (3, 4), (0, 2), (0, 4), (0, 5), (0, 6)]",0.19999999460000012
67,"[(0, 6), (1, 2), (1, 4), (1, 6), (3, 4), (5, 6)]","[(0, 1), (2, 3), (4, 5), (0, 3), (0, 5), (0, 6)]",0.0
61,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (4, 5), (0, 2), (0, 3), (0, 5)]",0.0
71,"[(0, 2), (0, 11), (1, 2), (3, 9), (3, 11), (4, 9), (5, 9), (6, 9), (7, 9), (8, 9), (10, 11)]","[(5, 6), (5, 7), (4, 7), (4, 8), (3, 8), (2, 8), (2, 9), (2, 10), (1, 10), (0, 10), (0, 11)]",0.0
70,"[(0, 9), (1, 7), (1, 9), (2, 7), (3, 4), (3, 5), (3, 7), (6, 7), (8, 9)]","[(0, 1), (2, 3), (4, 5), (6, 7), (8, 9), (6, 9), (4, 9), (2, 9), (0, 9)]",0.12499999484375018
78,"[(0, 8), (1, 3), (1, 6), (1, 8), (2, 3), (4, 6), (5, 6), (7, 8)]","[(0, 1), (2, 3), (4, 5), (7, 8), (6, 8), (0, 3), (0, 5), (0, 8)]",0.14285713765306143
76,"[(0, 1), (0, 2), (0, 7), (3, 5), (3, 7), (4, 5), (6, 7)]","[(2, 3), (4, 5), (1, 3), (4, 6), (0, 3), (4, 7), (0, 7)]",0.16666666138888903
72,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6)]",0.0
73,"[(0, 1), (0, 6), (2, 4), (2, 6), (3, 4), (5, 6)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6)]",0.19999999460000012
74,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(1, 2), (3, 4), (1, 4), (1, 5), (0, 5), (0, 6)]",0.39999999420000004
75,"[(0, 1), (0, 6), (2, 4), (2, 6), (3, 4), (5, 6)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6)]",0.19999999460000012
79,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (2, 3), (0, 3), (0, 4), (0, 5)]",0.2499999943750001
77,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(3, 4), (2, 4), (1, 4), (0, 4)]",0.33333332722222225
84,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 4), (3, 5), (6, 7)]","[(6, 7), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
86,"[(0, 2), (0, 7), (1, 2), (3, 4), (3, 5), (3, 7), (6, 7)]","[(6, 7), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
80,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(5, 6), (4, 6), (3, 6), (2, 6), (1, 6), (0, 6)]",0.19999999460000012
83,"[(0, 6), (1, 4), (1, 6), (2, 3), (2, 4), (5, 6)]","[(3, 4), (5, 6), (3, 6), (2, 6), (1, 6), (0, 6)]",0.19999999460000012
81,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(1, 2), (3, 4), (0, 2), (0, 4), (0, 5)]",0.0
82,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(4, 5), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
85,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (2, 3), (4, 5), (0, 3), (0, 5)]",0.2499999943750001
87,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(1, 2), (3, 4), (1, 4), (1, 5), (0, 5)]",0.2499999943750001
88,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(2, 3), (2, 4), (1, 4), (1, 5), (0, 5)]",0.4999999937500001
89,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(2, 3), (4, 5), (1, 3), (0, 3), (0, 5)]",0.4999999937500001
99,"[(0, 1), (0, 2), (0, 10), (3, 7), (3, 8), (3, 10), (4, 5), (4, 7), (6, 7), (9, 10)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10)]",0.22222221697530875
92,"[(0, 1), (0, 2), (0, 9), (3, 7), (3, 9), (4, 7), (5, 6), (5, 7), (8, 9)]","[(3, 4), (7, 8), (2, 4), (6, 8), (1, 4), (5, 8), (0, 4), (5, 9), (0, 9)]",0.0
90,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 4), (3, 5), (6, 7)]","[(1, 2), (6, 7), (1, 3), (5, 7), (0, 3), (4, 7), (0, 7)]",0.0
91,"[(0, 2), (0, 7), (1, 2), (3, 5), (3, 7), (4, 5), (6, 7)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7)]",0.16666666138888903
93,"[(0, 6), (1, 4), (1, 6), (2, 3), (2, 4), (5, 6)]","[(4, 5), (3, 5), (2, 5), (2, 6), (1, 6), (0, 6)]",0.19999999460000012
98,"[(0, 6), (1, 4), (1, 6), (2, 3), (2, 4), (5, 6)]","[(3, 4), (5, 6), (3, 6), (2, 6), (1, 6), (0, 6)]",0.19999999460000012
94,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5)]",0.0
95,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(3, 4), (2, 4), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
96,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (2, 3), (2, 4), (0, 4), (0, 5)]",0.2499999943750001
97,"[(0, 1), (0, 5), (2, 3), (2, 5), (4, 5)]","[(4, 5), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
107,"[(0, 9), (1, 7), (1, 9), (2, 3), (2, 7), (4, 7), (5, 6), (5, 7), (8, 9)]","[(8, 9), (7, 9), (6, 9), (5, 9), (4, 9), (3, 9), (2, 9), (1, 9), (0, 9)]",0.12499999484375018
100,"[(0, 1), (0, 2), (0, 8), (3, 6), (3, 8), (4, 6), (5, 6), (7, 8)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8)]",0.28571428030612256
105,"[(0, 1), (0, 2), (0, 7), (3, 5), (3, 7), (4, 5), (6, 7)]","[(0, 1), (2, 3), (5, 6), (2, 4), (5, 7), (0, 4), (0, 7)]",0.16666666138888903
101,"[(0, 6), (1, 2), (1, 4), (1, 6), (3, 4), (5, 6)]","[(0, 1), (2, 3), (5, 6), (2, 4), (2, 6), (0, 6)]",0.0
103,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(5, 6), (4, 6), (3, 6), (2, 6), (1, 6), (0, 6)]",0.19999999460000012
104,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(0, 1), (3, 4), (5, 6), (0, 2), (0, 4), (0, 6)]",0.19999999460000012
102,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (3, 4), (2, 4), (2, 5), (0, 5)]",0.0
108,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(2, 3), (4, 5), (1, 3), (0, 3), (0, 5)]",0.4999999937500001
109,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(4, 5), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
106,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(2, 3), (1, 3), (0, 3), (0, 4)]",0.0
112,"[(0, 8), (1, 6), (1, 8), (2, 6), (3, 6), (4, 6), (5, 6), (7, 8)]","[(0, 1), (2, 3), (2, 4), (2, 5), (2, 6), (0, 6), (0, 7), (0, 8)]",0.14285713765306143
115,"[(0, 1), (0, 2), (0, 7), (3, 5), (3, 7), (4, 5), (6, 7)]","[(5, 6), (4, 6), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
116,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 5), (4, 5), (6, 7)]","[(1, 2), (3, 4), (5, 6), (3, 6), (1, 6), (1, 7), (0, 7)]",0.16666666138888903
111,"[(0, 2), (0, 6), (1, 2), (3, 4), (3, 6), (5, 6)]","[(0, 1), (3, 4), (3, 5), (3, 6), (2, 6), (0, 6)]",0.39999999420000004
118,"[(0, 2), (0, 6), (1, 2), (3, 4), (3, 6), (5, 6)]","[(0, 1), (5, 6), (0, 2), (4, 6), (3, 6), (0, 6)]",0.39999999420000004
119,"[(0, 1), (0, 2), (0, 6), (3, 4), (3, 6), (5, 6)]","[(1, 2), (3, 4), (5, 6), (1, 4), (1, 6), (0, 6)]",0.19999999460000012
110,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(3, 4), (2, 4), (1, 4), (1, 5), (0, 5)]",0.2499999943750001
113,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5)]",0.0
117,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(4, 5), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
114,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(3, 4), (2, 4), (1, 4), (0, 4)]",0.33333332722222225
122,"[(0, 8), (1, 3), (1, 8), (2, 3), (4, 6), (4, 8), (5, 6), (7, 8)]","[(2, 3), (7, 8), (1, 3), (6, 8), (1, 4), (5, 8), (0, 4), (0, 8)]",0.28571428030612256
128,"[(0, 1), (0, 2), (0, 8), (3, 6), (3, 8), (4, 6), (5, 6), (7, 8)]","[(7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",0.14285713765306143
120,"[(0, 1), (0, 2), (0, 7), (3, 5), (3, 7), (4, 5), (6, 7)]","[(2, 3), (5, 6), (2, 4), (5, 7), (1, 4), (0, 4), (0, 7)]",0.0
121,"[(0, 1), (0, 2), (0, 7), (3, 5), (3, 7), (4, 5), (6, 7)]","[(2, 3), (6, 7), (2, 4), (5, 7), (1, 4), (1, 7), (0, 7)]",0.0
126,"[(0, 1), (0, 7), (2, 5), (2, 7), (3, 4), (3, 5), (6, 7)]","[(1, 2), (4, 5), (6, 7), (3, 5), (1, 5), (0, 5), (0, 7)]",0.16666666138888903
123,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5)]",0.0
124,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (3, 4), (2, 4), (2, 5), (0, 5)]",0.0
125,"[(0, 5), (1, 2), (1, 3), (1, 5), (4, 5)]","[(1, 2), (3, 4), (1, 4), (0, 4), (0, 5)]",0.2499999943750001
129,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(4, 5), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
127,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(0, 1), (3, 4), (2, 4), (0, 4)]",0.0
131,"[(0, 8), (1, 6), (1, 8), (2, 4), (2, 6), (3, 4), (5, 6), (7, 8)]","[(0, 1), (2, 3), (4, 5), (6, 7), (4, 7), (2, 7), (0, 7), (0, 8)]",0.0
132,"[(0, 8), (1, 6), (1, 8), (2, 3), (2, 6), (4, 5), (4, 6), (7, 8)]","[(1, 2), (5, 6), (7, 8), (4, 6), (4, 8), (3, 8), (1, 8), (0, 8)]",0.28571428030612256
135,"[(0, 2), (0, 7), (1, 2), (3, 5), (3, 7), (4, 5), (6, 7)]","[(6, 7), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
133,"[(0, 6), (1, 3), (1, 4), (1, 6), (2, 3), (5, 6)]","[(5, 6), (4, 6), (3, 6), (2, 6), (1, 6), (0, 6)]",0.19999999460000012
130,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(2, 3), (4, 5), (2, 5), (1, 5), (0, 5)]",0.4999999937500001
134,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(2, 3), (2, 4), (1, 4), (1, 5), (0, 5)]",0.4999999937500001
137,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (4, 5), (0, 2), (0, 3), (0, 5)]",0.0
138,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(4, 5), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
139,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(1, 2), (4, 5), (1, 3), (0, 3), (0, 5)]",0.2499999943750001
136,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(0, 1), (2, 3), (0, 3), (0, 4)]",0.0
147,"[(0, 7), (1, 2), (1, 5), (1, 7), (3, 5), (4, 5), (6, 7)]","[(1, 2), (4, 5), (6, 7), (4, 7), (3, 7), (1, 7), (0, 7)]",0.4999999941666667
141,"[(0, 1), (0, 6), (2, 4), (2, 6), (3, 4), (5, 6)]","[(3, 4), (5, 6), (3, 6), (2, 6), (1, 6), (0, 6)]",0.39999999420000004
142,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(0, 1), (3, 4), (0, 2), (0, 4), (0, 5), (0, 6)]",0.19999999460000012
140,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(4, 5), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
143,"[(0, 1), (0, 5), (2, 3), (2, 5), (4, 5)]","[(1, 2), (4, 5), (3, 5), (1, 5), (0, 5)]",0.0
144,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5)]",0.0
145,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(4, 5), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
146,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(0, 1), (2, 3), (4, 5), (0, 3), (0, 5)]",0.2499999943750001
148,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(4, 5), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
149,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(2, 3), (2, 4), (1, 4), (1, 5), (0, 5)]",0.4999999937500001
